,Unnamed: 0,year,month,day,hour,minute,weekday,change,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,dow_open,euf_open,us_6mn,ma1,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10,ma11,ma12,ma13,ma14,ma15,ma16,ma17,ma18,ma19,ma20,ma31,labels,class
185321,185321,2019,6,24,8,52,2,-0.4,-0.4,-0.8,-0.3,-1.1,3.1,-1.7,-0.9,0.8,0.2,-2.0,-0.8,1.9,0.4,-1.7,0.5,0.4,2.1,-0.6,-1.9,-0.2,-0.6,0.8,-1.7,-0.6,2.5,-0.5,0.8,0.6,-0.7,0.8,-1.4999999999999998,-1.4999999999999998,0.3,-3.7,1.4,-0.2,0.4,0.3,0.9,0.3,-0.2,-1.0,1.1,0.4,-0.2,-0.5,0.5,-0.8,1.0,-2.1,0.5,-0.3,-0.6,-1.2,1.3000000000000005,-0.2,1.1,-0.4,3.0,1.6,2.672760938,1.8049999,2.1,-3.1000000000000005,-3.5,-0.8000000000000003,-0.09999999999999998,-0.7,-3.3,-1.1999999999999997,1.8000000000000003,0.4,-1.6999999999999997,0.10000000000000026,0.29999999999999993,-0.7999999999999998,-2.8999999999999995,-1.7999999999999998,0.20000000000000018,-0.6999999999999997,-1.9999999999999998,-0.7999999999999997,0.40000000000000013,-3.3000000000000003,0,-1
185325,185325,2019,6,24,8,56,2,3.1,3.1,-1.7,-0.9,0.8,0.2,-2.0,-0.8,1.9,0.4,-1.7,0.5,0.4,2.1,-0.6,-1.9,-0.2,-0.6,0.8,-1.7,-0.6,2.5,-0.5,0.8,0.6,-0.7,0.8,-1.4999999999999998,-1.4999999999999998,0.3,-3.7,1.4,-0.2,0.4,0.3,0.9,0.3,-0.2,-1.0,1.1,0.4,-0.2,-0.5,0.5,-0.8,1.0,-2.1,0.5,-0.3,-0.6,-1.2,1.3000000000000005,-0.2,1.1,-0.4,3.0,1.6,-0.8,0.7,1.2,1.7,2.672760938,1.8049999,2.1,-0.7,-3.3,-1.1999999999999997,1.8000000000000003,0.4,-1.6999999999999997,0.10000000000000026,0.29999999999999993,-0.7999999999999998,-2.8999999999999995,-1.7999999999999998,0.20000000000000018,-0.6999999999999997,-1.9999999999999998,-0.7999999999999997,0.40000000000000013,1.4000000000000004,0.5000000000000002,-1.7999999999999994,0.20000000000000057,3.4,0,-1
186592,186592,2019,6,25,6,3,3,-0.4,-0.4,1.7,-0.4,-0.3,-0.9,0.3,0.6,0.2,-0.7,1.6,-0.5,-0.1,-1.1,-0.6,-0.2,0.1,0.4,0.8,-0.1,0.4,0.7,-0.1,-0.3,-0.6,1.3000000000000005,0.1,-1.0,-0.9,0.0,1.4999999999999998,-0.1,-0.5,0.2,0.2,0.6,0.0,-0.5,0.1,0.9,-0.3,0.7,-0.2,0.1,0.5,-0.5,-0.4,0.3,0.2,-0.5,-0.9,0.0,-0.1,0.7,-1.1,0.1,1.4,-0.5,-0.4,-0.6,0.1,2.673160938,1.7940001,2.1,1.7,1.6,-0.19999999999999987,-0.9,-1.2,-0.5000000000000001,-0.7000000000000001,-0.8999999999999998,-0.30000000000000004,0.29999999999999993,-0.9000000000000002,0.30000000000000016,0.29999999999999993,1.1,1.1,2.6000000000000005,2.600000000000001,1.2000000000000006,-0.4999999999999992,-0.39999999999999947,0.6000000000000001,0,-1
186609,186609,2019,6,25,6,20,3,0.8,0.8,-0.1,0.4,0.7,-0.1,-0.3,-0.6,1.3000000000000005,0.1,-1.0,-0.9,0.0,1.4999999999999998,-0.1,-0.5,0.2,0.2,0.6,0.0,-0.5,0.1,0.9,-0.3,0.7,-0.2,0.1,0.5,-0.5,-0.4,0.3,0.2,-0.5,-0.9,0.0,-0.1,0.7,-1.1,0.1,1.4,-0.5,-0.4,-0.6,0.1,0.3,-3.7,-1.2,1.3000000000000005,-1.2,-0.2,-0.5,1.3000000000000005,0.1,0.6,-1.3000000000000005,-0.5,-1.2,0.0,-0.1,1.4999999999999998,2.1,2.673160938,1.7940001,2.1,1.2000000000000006,-0.4999999999999992,-0.39999999999999947,0.7000000000000005,-0.09999999999999978,-0.49999999999999944,1.6653345369377348e-16,0.8000000000000005,0.09999999999999953,-1.1102230246251565e-16,0.49999999999999967,1.5,2.4,0.6000000000000001,1.4,1.7000000000000002,1.6,1.9000000000000001,0.7999999999999998,0.3999999999999998,-0.7000000000000002,0,-1
186627,186627,2019,6,25,6,38,3,0.0,0.0,-0.5,0.1,0.9,-0.3,0.7,-0.2,0.1,0.5,-0.5,-0.4,0.3,0.2,-0.5,-0.9,0.0,-0.1,0.7,-1.1,0.1,1.4,-0.5,-0.4,-0.6,0.1,0.3,-3.7,-1.2,1.3000000000000005,-1.2,-0.2,-0.5,1.3000000000000005,0.1,0.6,-1.3000000000000005,-0.5,-1.2,0.0,-0.1,1.4999999999999998,2.1,-1.6,0.2,0.0,0.6,0.5,0.4,0.7,0.3,0.5,0.4,0.7,-0.2,0.3,-0.3,-0.4,-0.6,0.1,-0.6,2.673160938,1.7940001,2.1,0.7999999999999998,0.3999999999999998,1.1999999999999997,1.3,-0.10000000000000009,-0.7000000000000002,-1.4,-1.3,-0.7000000000000002,-2.3,-1.7000000000000002,0.10000000000000009,-0.7000000000000002,-1.3000000000000003,-1.4000000000000001,-0.40000000000000013,-0.10000000000000014,-3.7,-5.6000000000000005,-3.1999999999999993,-1.7999999999999998,0,-1
197305,197305,2019,7,8,8,42,2,-0.3,-0.3,-0.3,-1.3000000000000005,-1.0,-0.2,-0.2,-0.2,0.8,2.6000000000000005,0.8,0.7,0.7,1.1,-1.4999999999999998,1.1,0.2,-0.7,-0.1,-2.1,0.5,-0.2,-0.1,-0.3,-1.0,0.2,1.7,-1.4999999999999998,-0.1,-0.2,-0.6,1.1,-0.5,-0.4,-1.3000000000000005,0.0,0.1,-0.3,-1.1,0.3,0.9,-0.8,-0.8,0.6,-1.1,-0.4,-0.3,-0.1,-0.2,-0.2,-0.5,0.1,1.6,-2.1,0.7,0.1,-0.3,-0.1,0.7,-0.7,-0.8,2.683564063,1.8389999,2.14,0.7,1.6999999999999997,2.6999999999999993,5.1,4.600000000000001,5.9,6.3,5.800000000000001,4.900000000000001,0.20000000000000018,-0.09999999999999964,-0.9999999999999998,-1.7999999999999996,-3.1999999999999997,-2.7,-3.6,-2.0999999999999996,-2.9000000000000004,-2.9,-1.0,-1.2000000000000006,0,1
198638,198638,2019,7,9,6,55,3,-0.5,-0.5,-0.1,-0.4,-0.1,-0.5,0.5,-2.0,0.4,-1.4,-0.3,1.0,0.3,-1.6,-0.4,0.4,0.1,-0.1,2.8,-0.6,1.2,-0.4,0.1,0.4,-0.5,0.0,-0.5,0.1,-1.2,1.3000000000000005,-0.2,-0.7,0.5,-0.2,0.0,0.6,0.1,-0.5,-0.1,0.0,-0.6,0.7,0.5,-0.4,-0.5,0.2,0.0,0.3,-0.1,-0.6,-0.3,-0.6,-1.4999999999999998,-0.6,-1.1,0.8,-0.6,0.7,0.3,0.0,1.2,2.672511914,1.825,2.15,-4.3999999999999995,-2.9,-2.5,-3.7,-4.0,-3.1,-3.5,-1.6,0.7999999999999998,1.5999999999999996,3.0999999999999996,1.6999999999999997,1.5,3.4999999999999996,3.3999999999999995,2.9999999999999996,2.4,2.5999999999999996,-1.4,0.5000000000000003,-0.8999999999999999,0,-1
198644,198644,2019,7,9,7,1,3,-2.0,-2.0,0.4,-1.4,-0.3,1.0,0.3,-1.6,-0.4,0.4,0.1,-0.1,2.8,-0.6,1.2,-0.4,0.1,0.4,-0.5,0.0,-0.5,0.1,-1.2,1.3000000000000005,-0.2,-0.7,0.5,-0.2,0.0,0.6,0.1,-0.5,-0.1,0.0,-0.6,0.7,0.5,-0.4,-0.5,0.2,0.0,0.3,-0.1,-0.6,-0.3,-0.6,-1.4999999999999998,-0.6,-1.1,0.8,-0.6,0.7,0.3,0.0,1.2,0.6,0.6,1.3000000000000005,0.0,0.1,1.6,2.672511914,1.825,2.15,-3.5,-1.6,0.7999999999999998,1.5999999999999996,3.0999999999999996,1.6999999999999997,1.5,3.4999999999999996,3.3999999999999995,2.9999999999999996,2.4,2.5999999999999996,-1.4,0.5000000000000003,-0.8999999999999995,-1.1999999999999995,-0.7999999999999994,-1.3999999999999992,-0.8999999999999992,-0.2999999999999994,-0.7,0,-1
198687,198687,2019,7,9,7,44,3,-0.3,-0.3,-0.6,-1.4999999999999998,-0.6,-1.1,0.8,-0.6,0.7,0.3,0.0,1.2,0.6,0.6,1.3000000000000005,0.0,0.1,1.6,1.4,0.0,-1.1,0.5,-0.1,0.1,-0.1,0.1,1.4,-1.8,0.5,-0.3,-0.3,3.0,-1.4,-1.6,0.2,-0.7,-1.4,-0.6,2.8,-0.7,0.3,0.0,-0.2,0.9,3.9,0.2,-1.0,-1.2,0.8,0.6,-0.5,0.6,0.6,0.5,-0.1,-0.7,1.0,-2.2,1.0,-1.0,0.3,2.672511914,1.825,2.15,-2.9,-1.3999999999999997,-0.19999999999999962,1.9000000000000004,3.8,4.9,4.2,6.4,7.1,6.800000000000001,5.700000000000001,5.0,4.300000000000001,3.8000000000000007,2.4,2.5,3.8,0.3999999999999997,-0.5,-0.8000000000000003,-0.09999999999999992,0,-1
198698,198698,2019,7,9,7,55,3,0.6,0.6,0.6,1.3000000000000005,0.0,0.1,1.6,1.4,0.0,-1.1,0.5,-0.1,0.1,-0.1,0.1,1.4,-1.8,0.5,-0.3,-0.3,3.0,-1.4,-1.6,0.2,-0.7,-1.4,-0.6,2.8,-0.7,0.3,0.0,-0.2,0.9,3.9,0.2,-1.0,-1.2,0.8,0.6,-0.5,0.6,0.6,0.5,-0.1,-0.7,1.0,-2.2,1.0,-1.0,0.3,-1.1,-0.5,0.3,1.1,-0.4,-1.8,0.0,0.7,-0.1,-0.1,0.6,2.672511914,1.825,2.15,5.0,4.300000000000001,3.8000000000000007,2.4,2.5,3.8,0.3999999999999997,-0.5,-0.8000000000000003,0.0,2.5,1.2000000000000002,-0.5,-0.20000000000000012,-0.9999999999999999,-3.8,-2.5999999999999996,-0.30000000000000027,-0.7,-0.09999999999999992,4.1,0,1
198713,198713,2019,7,9,8,10,3,-1.8,-1.8,0.5,-0.3,-0.3,3.0,-1.4,-1.6,0.2,-0.7,-1.4,-0.6,2.8,-0.7,0.3,0.0,-0.2,0.9,3.9,0.2,-1.0,-1.2,0.8,0.6,-0.5,0.6,0.6,0.5,-0.1,-0.7,1.0,-2.2,1.0,-1.0,0.3,-1.1,-0.5,0.3,1.1,-0.4,-1.8,0.0,0.7,-0.1,-0.1,0.6,0.0,-0.3,-0.4,-0.3,0.1,0.3,-0.6,0.1,0.2,-0.3,0.3,0.3,0.9,1.4,1.3000000000000005,2.672511914,1.825,2.15,-3.8,-2.5999999999999996,-0.30000000000000027,-0.7,-0.09999999999999992,-3.1000000000000005,-1.9000000000000001,0.5999999999999994,4.3,5.2,5.6,4.999999999999999,3.0,4.299999999999999,3.4999999999999996,4.1,4.8999999999999995,4.5,0.4999999999999999,-0.4,-4.3,0,-1
198717,198717,2019,7,9,8,14,3,3.0,3.0,-1.4,-1.6,0.2,-0.7,-1.4,-0.6,2.8,-0.7,0.3,0.0,-0.2,0.9,3.9,0.2,-1.0,-1.2,0.8,0.6,-0.5,0.6,0.6,0.5,-0.1,-0.7,1.0,-2.2,1.0,-1.0,0.3,-1.1,-0.5,0.3,1.1,-0.4,-1.8,0.0,0.7,-0.1,-0.1,0.6,0.0,-0.3,-0.4,-0.3,0.1,0.3,-0.6,0.1,0.2,-0.3,0.3,0.3,0.9,1.4,1.3000000000000005,0.5,-1.4999999999999998,-0.3,-0.7,2.672511914,1.825,2.15,-0.09999999999999992,-3.1000000000000005,-1.9000000000000001,0.5999999999999994,4.3,5.2,5.6,4.999999999999999,3.0,4.299999999999999,3.4999999999999996,4.1,4.8999999999999995,4.5,0.4999999999999999,-0.4,1.6000000000000003,0.6000000000000001,0.7999999999999998,-0.7999999999999998,-1.9000000000000004,0,-1
198718,198718,2019,7,9,8,15,3,-1.4,-1.4,-1.6,0.2,-0.7,-1.4,-0.6,2.8,-0.7,0.3,0.0,-0.2,0.9,3.9,0.2,-1.0,-1.2,0.8,0.6,-0.5,0.6,0.6,0.5,-0.1,-0.7,1.0,-2.2,1.0,-1.0,0.3,-1.1,-0.5,0.3,1.1,-0.4,-1.8,0.0,0.7,-0.1,-0.1,0.6,0.0,-0.3,-0.4,-0.3,0.1,0.3,-0.6,0.1,0.2,-0.3,0.3,0.3,0.9,1.4,1.3000000000000005,0.5,-1.4999999999999998,-0.3,-0.7,0.1,2.672511914,1.825,2.15,-3.1000000000000005,-1.9000000000000001,0.5999999999999994,4.3,5.2,5.6,4.999999999999999,3.0,4.299999999999999,3.4999999999999996,4.1,4.8999999999999995,4.5,0.4999999999999999,-0.4,1.6000000000000003,0.6000000000000001,0.7999999999999998,-0.7999999999999998,-5.551115123125783e-17,-0.20000000000000018,0,-1
198725,198725,2019,7,9,8,22,3,-0.7,-0.7,0.3,0.0,-0.2,0.9,3.9,0.2,-1.0,-1.2,0.8,0.6,-0.5,0.6,0.6,0.5,-0.1,-0.7,1.0,-2.2,1.0,-1.0,0.3,-1.1,-0.5,0.3,1.1,-0.4,-1.8,0.0,0.7,-0.1,-0.1,0.6,0.0,-0.3,-0.4,-0.3,0.1,0.3,-0.6,0.1,0.2,-0.3,0.3,0.3,0.9,1.4,1.3000000000000005,0.5,-1.4999999999999998,-0.3,-0.7,0.1,0.8,-0.1,0.1,0.7,-1.3000000000000005,1.7,0.8,2.672511914,1.825,2.15,3.0,4.299999999999999,3.4999999999999996,4.1,4.8999999999999995,4.5,0.4999999999999999,-0.4,1.6000000000000003,0.6000000000000001,0.7999999999999998,-0.7999999999999998,-5.551115123125783e-17,-1.7000000000000002,-2.8000000000000003,-3.0,-1.8000000000000003,-1.5,-4.3,-2.1,-0.7999999999999999,0,1
200081,200081,2019,7,10,6,58,4,-1.7,-1.7,0.5,-0.1,0.3,-0.6,0.2,0.3,0.4,-0.2,-0.4,0.0,0.3,0.1,-0.1,1.0,-0.6,0.2,-0.5,-1.0,-0.2,2.1,-1.2,-0.5,-0.9,-0.3,1.3000000000000005,-0.5,0.1,1.0,0.0,-0.3,0.0,-0.1,-1.1,-0.7,0.8,1.3000000000000005,-0.5,-0.6,0.2,-0.1,-1.1,-0.6,0.6,0.9,-0.1,0.5,-0.7,0.6,0.7,1.2,-0.5,-0.6,0.5,-0.3,-0.3,0.2,-1.2,-0.9,-0.1,2.685196094,1.8440001,2.07,-1.2999999999999998,0.4,0.19999999999999987,0.4,-1.1102230246251565e-16,1.6,0.7999999999999999,0.7000000000000002,-0.20000000000000007,-1.0,-0.8,1.3000000000000003,-0.19999999999999996,-0.7999999999999998,-1.5999999999999996,-2.8999999999999995,-0.9999999999999993,-1.6999999999999995,-1.0999999999999992,0.9000000000000007,-0.9999999999999998,0,1
200132,200132,2019,7,10,7,49,4,-0.5,-0.5,-0.6,0.5,-0.3,-0.3,0.2,-1.2,-0.9,-0.1,-1.4,0.7,-0.3,1.2,0.1,1.0,0.9,-0.2,0.9,0.1,-0.2,0.5,0.7,0.2,0.3,0.3,0.5,-0.1,-1.2,-1.0,0.4,-1.6,-0.7,-0.5,-1.2,-0.3,0.2,-0.1,0.1,0.0,1.3000000000000005,-0.7,-0.3,18.9,9.9,-5.0,0.6,3.5,0.9,-1.3000000000000005,-1.0,-1.4999999999999998,-0.4,1.4,-1.1,5.3,-1.1,1.8,-0.6,1.6,0.3,2.685196094,1.8440001,2.07,-4.6000000000000005,-3.3999999999999995,-3.0999999999999996,-2.3999999999999995,-2.0000000000000004,-0.7,-1.1102230246251565e-16,1.0000000000000002,2.8000000000000003,3.0,4.199999999999999,4.0,5.000000000000001,4.0,4.199999999999999,3.4999999999999996,3.0999999999999996,3.1999999999999997,1.0999999999999999,2.220446049250313e-16,-2.799999999999999,0,-1
200157,200157,2019,7,10,8,14,4,0.5,0.5,-0.1,-1.2,-1.0,0.4,-1.6,-0.7,-0.5,-1.2,-0.3,0.2,-0.1,0.1,0.0,1.3000000000000005,-0.7,-0.3,18.9,9.9,-5.0,0.6,3.5,0.9,-1.3000000000000005,-1.0,-1.4999999999999998,-0.4,1.4,-1.1,5.3,-1.1,1.8,-0.6,1.6,0.3,-2.7,-0.9,3.5,0.3,1.1,3.0,3.0,-0.1,-3.7,-1.4,1.2,0.6,-1.6,0.1,-1.1,-0.1,2.3,-2.3,-0.9,-0.7,0.6,-2.0,0.7,1.0,0.1,2.685196094,1.8440001,2.07,-5.700000000000001,-6.0,-6.0,-4.699999999999999,-3.7,-2.799999999999999,-1.8999999999999995,-1.4999999999999993,17.9,29.0,24.299999999999997,24.7,28.3,29.099999999999998,27.799999999999997,25.499999999999996,24.7,24.6,7.1,-3.9000000000000012,3.3,0,-1
200158,200158,2019,7,10,8,15,4,-0.1,-0.1,-1.2,-1.0,0.4,-1.6,-0.7,-0.5,-1.2,-0.3,0.2,-0.1,0.1,0.0,1.3000000000000005,-0.7,-0.3,18.9,9.9,-5.0,0.6,3.5,0.9,-1.3000000000000005,-1.0,-1.4999999999999998,-0.4,1.4,-1.1,5.3,-1.1,1.8,-0.6,1.6,0.3,-2.7,-0.9,3.5,0.3,1.1,3.0,3.0,-0.1,-3.7,-1.4,1.2,0.6,-1.6,0.1,-1.1,-0.1,2.3,-2.3,-0.9,-0.7,0.6,-2.0,0.7,1.0,0.1,3.2,2.685196094,1.8440001,2.07,-6.0,-6.0,-4.699999999999999,-3.7,-2.799999999999999,-1.8999999999999995,-1.4999999999999993,17.9,29.0,24.299999999999997,24.7,28.3,29.099999999999998,27.799999999999997,25.499999999999996,24.7,24.6,7.1,-3.9000000000000012,6.399999999999999,7.4,1,-1
200161,200161,2019,7,10,8,18,4,0.4,0.4,-1.6,-0.7,-0.5,-1.2,-0.3,0.2,-0.1,0.1,0.0,1.3000000000000005,-0.7,-0.3,18.9,9.9,-5.0,0.6,3.5,0.9,-1.3000000000000005,-1.0,-1.4999999999999998,-0.4,1.4,-1.1,5.3,-1.1,1.8,-0.6,1.6,0.3,-2.7,-0.9,3.5,0.3,1.1,3.0,3.0,-0.1,-3.7,-1.4,1.2,0.6,-1.6,0.1,-1.1,-0.1,2.3,-2.3,-0.9,-0.7,0.6,-2.0,0.7,1.0,0.1,3.2,-1.1,2.9,-1.3000000000000005,2.685196094,1.8440001,2.07,-3.7,-2.799999999999999,-1.8999999999999995,-1.4999999999999993,17.9,29.0,24.299999999999997,24.7,28.3,29.099999999999998,27.799999999999997,25.499999999999996,24.7,24.6,7.1,-3.9000000000000012,6.399999999999999,4.699999999999999,2.999999999999999,1.4999999999999978,3.8,0,-1
200162,200162,2019,7,10,8,19,4,-1.6,-1.6,-0.7,-0.5,-1.2,-0.3,0.2,-0.1,0.1,0.0,1.3000000000000005,-0.7,-0.3,18.9,9.9,-5.0,0.6,3.5,0.9,-1.3000000000000005,-1.0,-1.4999999999999998,-0.4,1.4,-1.1,5.3,-1.1,1.8,-0.6,1.6,0.3,-2.7,-0.9,3.5,0.3,1.1,3.0,3.0,-0.1,-3.7,-1.4,1.2,0.6,-1.6,0.1,-1.1,-0.1,2.3,-2.3,-0.9,-0.7,0.6,-2.0,0.7,1.0,0.1,3.2,-1.1,2.9,-1.3000000000000005,-0.2,2.685196094,1.8440001,2.07,-2.799999999999999,-1.8999999999999995,-1.4999999999999993,17.9,29.0,24.299999999999997,24.7,28.3,29.099999999999998,27.799999999999997,25.499999999999996,24.7,24.6,7.1,-3.9000000000000012,6.399999999999999,4.699999999999999,2.999999999999999,1.4999999999999978,4.3999999999999995,2.099999999999999,0,-1
200163,200163,2019,7,10,8,20,4,-0.7,-0.7,-0.5,-1.2,-0.3,0.2,-0.1,0.1,0.0,1.3000000000000005,-0.7,-0.3,18.9,9.9,-5.0,0.6,3.5,0.9,-1.3000000000000005,-1.0,-1.4999999999999998,-0.4,1.4,-1.1,5.3,-1.1,1.8,-0.6,1.6,0.3,-2.7,-0.9,3.5,0.3,1.1,3.0,3.0,-0.1,-3.7,-1.4,1.2,0.6,-1.6,0.1,-1.1,-0.1,2.3,-2.3,-0.9,-0.7,0.6,-2.0,0.7,1.0,0.1,3.2,-1.1,2.9,-1.3000000000000005,-0.2,1.7,2.685196094,1.8440001,2.07,-1.8999999999999995,-1.4999999999999993,17.9,29.0,24.299999999999997,24.7,28.3,29.099999999999998,27.799999999999997,25.499999999999996,24.7,24.6,7.1,-3.9000000000000012,6.399999999999999,4.699999999999999,2.999999999999999,1.4999999999999978,4.3999999999999995,5.699999999999999,5.999999999999999,1,-1
200174,200174,2019,7,10,8,31,4,18.9,18.9,9.9,-5.0,0.6,3.5,0.9,-1.3000000000000005,-1.0,-1.4999999999999998,-0.4,1.4,-1.1,5.3,-1.1,1.8,-0.6,1.6,0.3,-2.7,-0.9,3.5,0.3,1.1,3.0,3.0,-0.1,-3.7,-1.4,1.2,0.6,-1.6,0.1,-1.1,-0.1,2.3,-2.3,-0.9,-0.7,0.6,-2.0,0.7,1.0,0.1,3.2,-1.1,2.9,-1.3000000000000005,-0.2,1.7,-1.1,-0.5,-0.9,-0.5,-0.1,0.4,0.8,0.5,-1.1,1.2,-0.3,2.685196094,1.8440001,2.07,24.6,7.1,-3.9000000000000012,6.399999999999999,4.699999999999999,2.999999999999999,1.4999999999999978,4.3999999999999995,5.699999999999999,4.499999999999999,3.9999999999999996,6.1,7.499999999999999,3.3,7.4,8.6,9.1,3.8,2.099999999999999,5.999999999999999,-5.700000000000001,-1,-1
200183,200183,2019,7,10,8,40,4,-0.4,-0.4,1.4,-1.1,5.3,-1.1,1.8,-0.6,1.6,0.3,-2.7,-0.9,3.5,0.3,1.1,3.0,3.0,-0.1,-3.7,-1.4,1.2,0.6,-1.6,0.1,-1.1,-0.1,2.3,-2.3,-0.9,-0.7,0.6,-2.0,0.7,1.0,0.1,3.2,-1.1,2.9,-1.3000000000000005,-0.2,1.7,-1.1,-0.5,-0.9,-0.5,-0.1,0.4,0.8,0.5,-1.1,1.2,-0.3,2.6000000000000005,-0.1,-2.1,2.0,-0.8,-1.3000000000000005,-1.3000000000000005,-0.2,-1.2,2.685196094,1.8440001,2.07,4.499999999999999,3.9999999999999996,6.1,7.499999999999999,3.3,7.4,8.6,9.1,3.8,2.099999999999999,5.999999999999999,7.499999999999999,2.4,2.2,-2.220446049250313e-16,-3.1,-3.8,-6.0,-3.1999999999999997,-2.5,4.999999999999999,0,1
201469,201469,2019,7,11,6,6,5,0.4,0.4,-1.3000000000000005,0.4,-0.4,0.1,1.7,-0.2,0.5,0.5,-1.1,0.0,1.3000000000000005,0.7,2.2,0.0,0.3,0.9,0.6,-0.2,-0.8,-0.7,0.1,-1.3000000000000005,1.0,-0.1,0.5,0.0,0.2,-0.2,-0.2,0.6,-0.8,0.8,2.1,-0.8,0.3,0.0,1.0,-0.2,0.6,0.0,-0.5,-0.4,-0.2,1.1,-0.4,-0.1,-0.5,-0.7,0.1,-0.6,0.0,0.1,-0.3,0.2,0.5,2.0,0.1,0.4,0.3,2.6950160160000003,1.835,2.08,0.5999999999999996,0.1999999999999993,2.8000000000000007,3.1000000000000005,5.700000000000001,5.6000000000000005,4.200000000000001,5.300000000000002,5.4,4.7,5.000000000000001,4.300000000000001,3.1,1.0999999999999999,-0.10000000000000053,-0.20000000000000032,-4.440892098500626e-16,-0.9000000000000004,-1.3000000000000005,-1.3000000000000003,3.6,0,-1
201638,201638,2019,7,11,8,55,5,-1.3000000000000005,-1.3000000000000005,0.7,0.7,1.0,1.0,-0.1,2.1,1.4,-0.1,-0.7,0.6,-0.3,-0.1,-0.5,-4.1,0.5,0.1,0.3,-1.8,0.1,1.2,1.2,-1.7,-1.9,-4.5,-3.1,1.6,-0.8,0.5,-0.8,-0.4,1.4,0.2,-1.7,-1.4,-1.0,1.4,0.3,0.1,0.8,0.4,-0.6,-0.8,-0.3,0.4,-0.4,1.1,-1.0,-0.5,0.5,0.5,0.2,0.8,-0.9,0.0,-0.7,-0.1,-1.8,-1.0,-0.5,2.6950160160000003,1.835,2.08,4.7,6.599999999999999,5.6000000000000005,4.8,3.3000000000000003,-1.7999999999999998,-1.1999999999999993,-3.2,-4.3,-6.0,-5.2,-4.6000000000000005,-3.0999999999999988,-4.699999999999999,-6.1,-6.5,-10.1,-8.600000000000001,-9.700000000000001,-7.4,-0.30000000000000004,0,1
203061,203061,2019,7,12,8,38,6,0.1,0.1,1.0,0.0,-2.4,-1.8,-1.3000000000000005,-0.9,2.1,-2.0,0.6,0.4,-0.2,0.5,0.5,-0.7,0.4,1.3000000000000005,1.2,0.7,-0.1,0.5,1.0,-0.9,0.3,-0.3,1.3000000000000005,0.7,-1.1,-0.9,-1.0,-0.8,0.4,-1.2,-0.7,2.0,1.1,-0.4,0.8,0.0,0.1,0.3,-0.8,-1.0,-0.8,-0.5,0.3,-0.3,1.4,1.1,-1.3000000000000005,-1.0,-0.2,-1.0,0.9,1.8,1.8,0.2,0.5,-0.4,1.2,2.713949023,1.8450001,2.07,-4.6000000000000005,-4.300000000000001,-5.499999999999999,-5.000000000000001,-2.1000000000000005,-1.0000000000000004,0.7000000000000003,2.9000000000000004,2.0000000000000004,4.700000000000001,4.000000000000001,4.1000000000000005,5.300000000000001,3.900000000000001,3.7000000000000006,4.1000000000000005,5.000000000000001,4.4,2.1,0.5000000000000003,1.3000000000000003,0,-1
205345,205345,2019,7,16,6,42,3,-0.3,-0.3,0.7,0.2,-1.7,-6.6,0.2,0.3,-0.6,-0.7,-1.3000000000000005,-0.5,-0.9,-0.2,1.7,0.3,-0.2,2.1,1.7,-1.6,-0.7,-0.1,0.4,-1.3000000000000005,0.8,0.6,0.2,0.5,-0.8,0.0,-0.2,-1.2,-0.4,0.0,-0.1,1.3000000000000005,-0.3,0.8,-1.0,0.5,1.2,0.2,-1.4,1.8,0.6,-0.6,0.8,-0.1,0.8,-0.7,0.6,0.0,0.0,-0.1,-0.5,0.9,-1.4999999999999998,0.0,-0.8,-0.2,0.6,2.734932031,1.842,2.06,-9.799999999999999,-10.0,-11.6,-11.999999999999998,-8.6,-1.7,-2.1,-0.3000000000000007,1.9999999999999998,1.1,1.7,2.1,3.4,2.3,1.3999999999999997,1.6999999999999997,2.0999999999999996,0.4999999999999994,-2.0,-0.4000000000000008,0.8000000000000003,0,-1
205463,205463,2019,7,16,8,40,3,-0.4,-0.4,1.4999999999999998,-1.8,2.6000000000000005,0.2,2.4,-1.9,1.1,-0.5,0.4,0.1,-3.2,1.1,0.1,1.4,0.6,-1.1,0.6,-1.1,4.1,-1.1,-1.7,0.0,-0.4,-1.0,-0.5,0.5,-0.4,0.2,-0.8,-1.2,-0.6,-0.9,-0.2,0.8,0.1,1.4,1.4,2.0,0.8,0.4,-1.6,-1.0,0.7,-0.7,0.7,-0.4,-0.1,1.4999999999999998,0.8,0.4,0.8,-0.9,1.0,0.4,0.5,-0.1,-1.4999999999999998,1.1,0.0,2.734932031,1.842,2.06,3.6,4.1000000000000005,-0.5999999999999996,2.3000000000000003,-0.19999999999999982,0.9999999999999999,-0.7999999999999999,0.0,-0.5000000000000001,-1.1000000000000003,2.5999999999999996,1.399999999999999,2.8999999999999995,1.7999999999999996,1.2999999999999998,-1.1000000000000005,-2.2,-0.6000000000000001,-1.6,-0.3000000000000003,3.5999999999999996,0,-1
